video,peak_id,frame_idx,timestamp_sec,total_score,image_path,json_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_anterior_tilt,lumbar_arch,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_tilt_angle,valid_img_name,source_edition,filename,surname,name,full_name,possible_gender,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,has_thumbnail,filepath_thumbnail,credits,decade,continent,perf_type_clean,filename_base,perf_clean,thoracic_neck_angle,support_torso_angle
edition10_sequence_7.mp4,5,808,32.32,0.947,True,results/edition10/frames/skeletons/edition10_sequence_7.mp4_peak_5_data.json,Right,0.1697551302592074,1.4096691442646951,93.03341028599787,10.13989099499275,161.28087447066133,167.05851015238983,2.4040297160862045,146.58052589524024,114.75074990824642,55.63529448276261,0.2743784429418251,True,0.8943025543119821,False,13.04876800258078,13.760747287986474,88.71755404328715,9.705919828219184,21.14001897830008,0.3160064808830944,17.16042007630264,edition10_sequence_7.mp4_peak_5_frame_808_score_0.95.jpg,edition10,edition10/edition10_sequence_7.mp4,Kimura,Kiyoko,Kimura Kiyoko,female,F,1982,10th,1982-033,South Korea,classical,Prix professionnel,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition10_sequence_7.mp4,"Don Quichotte (le Corsaire), Girls variation",94.93904989968765,177.76720507405437
edition11_sequence_11.mp4,1,310,12.4,0.978,True,results/edition11/frames/skeletons/edition11_sequence_11.mp4_peak_1_data.json,Left,0.4037691393392179,1.4971999945340388,93.57098762661924,24.91664611202266,152.83341856161846,172.8445648044339,1.8064043392265217,147.44837266398335,151.7492913447693,36.769773685216585,0.1852626596456233,True,0.6993400915683868,False,27.36406600591133,18.253676545398427,115.6328067467747,4.359181430980303,35.32668116505754,0.3294797615106214,31.49846347808965,edition11_sequence_11.mp4_peak_1_frame_310_score_0.98.jpg,edition11,edition11/edition11_sequence_11.mp4,Horiuchi,Jyu,Horiuchi Jyu,likely male,M,1983,11st,1983-070,Japan,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act I,,,,Giselle - Act I,1.0,,,1980,Asia,classical,edition11_sequence_11.mp4,"Giselle - Act 1, Boys variation",95.18255827541884,150.72417688096286
edition11_sequence_2.mp4,15,2252,90.08,0.894,True,results/edition11/frames/skeletons/edition11_sequence_2.mp4_peak_15_data.json,Right,0.1854856187883002,1.3135597655261255,98.8572017546354,17.528940933193418,154.29932593799214,166.56317309574396,1.8858997656330163,151.40647695504373,102.16877025657334,25.16183502456728,0.1307611677276155,True,0.5986239427002862,False,14.851325676575396,9.695718287312866,95.50971804037384,0.9750764252244382,38.17068011794604,1.0359736259579868,24.32396610627184,edition11_sequence_2.mp4_peak_15_frame_2252_score_0.89.jpg,edition11,edition11/edition11_sequence_2.mp4,Roncaglia,Irina,Roncaglia Irina,female,F,1983,11st,1983-036,Italy,classical,"Prix d'encouragement de la Fondation de la Danse, Paris",1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition11_sequence_2.mp4,Sleeping Beauty - Act 3,87.63137195886168,162.46736692674003
edition11_sequence_8.mp4,5,463,18.52,0.934,True,results/edition11/frames/skeletons/edition11_sequence_8.mp4_peak_5_data.json,Left,0.5020895151352682,1.7811236177109822,78.52934060246474,12.821923039975506,161.34219076024894,173.3898161195245,1.7508454775870108,128.51357123601713,131.7923444766015,18.902168248373847,0.068086445523609,True,0.957549195098103,False,16.254845637828982,30.080042711148256,106.58939847006776,7.151410965061867,34.48461858314186,0.8242552138673274,24.107370767724024,edition11_sequence_8.mp4_peak_5_frame_463_score_0.93.jpg,edition11,edition11/edition11_sequence_8.mp4,Arndt,Stefanie,Arndt Stefanie,female,F,1983,11st,1983-020,Federal Republic of Germany,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition11_sequence_8.mp4,Sleeping Beauty - Act 3,87.72686957022002,174.30645716613438
edition12_sequence_1.mp4,3,221,8.84,0.956,True,results/edition12/frames/skeletons/edition12_sequence_1.mp4_peak_3_data.json,Left,0.2861874656979554,1.4854748426335165,99.80361760807251,22.14338392430766,150.64756095456423,160.2639992619041,1.943789101171668,148.13357749047148,77.73242143695799,57.20763573170968,0.2721159581158281,True,1.031080735990677,False,27.30777308921296,14.334554706984523,97.12553154816716,19.353995775320925,21.84550587453701,0.0458382888424233,21.86530462031861,edition12_sequence_1.mp4_peak_3_frame_221_score_0.96.jpg,edition12,edition12/edition12_sequence_1.mp4,Sunaga,Rie,Sunaga Rie,female,F,1984,12nd,1984-003,Japan,classical,,0,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_1.mp4,"Don Quichotte (le Corsaire), Girls variation",93.57878701468076,159.73948186588427
edition12_sequence_2.mp4,11,2038,81.52,0.983,True,results/edition12/frames/skeletons/edition12_sequence_2.mp4_peak_11_data.json,Right,0.4436067729546033,1.7861666134194905,87.22999526943609,18.829796703008967,160.40131665341886,174.55373093819864,1.89370611730164,113.79685565451288,73.24262099188606,27.983595684392984,0.1656270888041106,True,0.9336395410954524,False,24.575258200714337,13.083257856387378,106.6754018104086,3.466063377586591,46.95325622258565,0.2356628526841337,29.96367108577172,edition12_sequence_2.mp4_peak_11_frame_2038_score_0.98.jpg,edition12,edition12/edition12_sequence_2.mp4,Lenzi,Sabrina,Lenzi Sabrina,female,F,1984,12nd,1984-029,Italy,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition12_sequence_2.mp4,Sleeping Beauty - Act 3,73.05699243723073,164.1444687555386
edition12_sequence_7.mp4,3,509,20.36,0.942,True,results/edition12/frames/skeletons/edition12_sequence_7.mp4_peak_3_data.json,Left,0.5876958274047086,1.9204134993814408,61.32218405689248,17.430219377797282,150.299594543423,167.3273551944082,1.5503143134672115,133.40666738961752,110.32704847415316,25.392215433053604,0.0849592752536527,True,0.865782414639538,False,22.735304043466144,9.815382243709957,127.4341594473161,10.128308439521486,29.963992988032363,0.5605766986911782,7.50964658175929,edition12_sequence_7.mp4_peak_3_frame_509_score_0.94.jpg,edition12,edition12/edition12_sequence_7.mp4,Ushio,Kazumi,Ushio Kazumi,female,F,1984,12nd,1984-009,Japan,classical,Prix d'encouragement du jury,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_7.mp4,"Don Quichotte (le Corsaire), Girls variation",88.98207203005215,164.5178486310794
edition12_sequence_7.mp4,8,1581,63.24,0.577,True,results/edition12/frames/skeletons/edition12_sequence_7.mp4_peak_8_data.json,Left,-0.1254312023980789,1.122334473972225,99.95878894442892,8.123861048596652,156.56962216978343,163.4794048999124,1.9018616403729949,158.8421201512637,133.06665516618168,20.78505731959954,-0.2075902769807433,True,1.0939032572370186,False,3.4963951939474094,31.67021833263328,79.05026486912863,9.38621884370856,7.533950620639412,0.7235408199959698,18.547642871516032,edition12_sequence_7.mp4_peak_8_frame_1581_score_0.58.jpg,edition12,edition12/edition12_sequence_7.mp4,Ushio,Kazumi,Ushio Kazumi,female,F,1984,12nd,1984-009,Japan,classical,Prix d'encouragement du jury,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_7.mp4,"Don Quichotte (le Corsaire), Girls variation",103.00359969956614,178.48296180317357
edition12_sequence_7.mp4,9,1683,67.32,0.883,True,results/edition12/frames/skeletons/edition12_sequence_7.mp4_peak_9_data.json,Left,0.5315625336482629,1.79945245623023,94.15347943312598,24.7279144695918,169.5484540647284,159.1693204645837,1.8912985793332204,153.5446525716015,149.0514810645911,20.561058280608787,-0.112611175888656,True,1.1744164952788485,False,31.127792505382715,16.772371937820385,109.37498806160772,14.04726146022909,19.833400909893065,0.7152780449714383,39.23984381631018,edition12_sequence_7.mp4_peak_9_frame_1683_score_0.88.jpg,edition12,edition12/edition12_sequence_7.mp4,Ushio,Kazumi,Ushio Kazumi,female,F,1984,12nd,1984-009,Japan,classical,Prix d'encouragement du jury,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_7.mp4,"Don Quichotte (le Corsaire), Girls variation",99.64143844555228,147.43441113272414
edition13_sequence_3.mp4,7,1971,78.84,0.771,True,results/edition13/frames/skeletons/edition13_sequence_3.mp4_peak_7_data.json,Right,-0.0814878483479184,1.1439415737324572,110.09718832045448,12.336685558623028,159.77207359360577,164.07041481447706,2.3302493765424663,130.5788387694179,143.4208383233927,38.54151018149962,0.1405130089233334,True,0.7227295661556496,False,11.189302459901835,13.740453429118444,81.44236103690857,3.0650442332552377,28.984518579927208,0.3838581032767669,16.892545404750166,edition13_sequence_3.mp4_peak_7_frame_1971_score_0.77.jpg,edition13,edition13/edition13_sequence_3.mp4,Vinckier,Greet,Vinckier Greet,female,F,1985,13rd,1985-008,Belgium,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition13_sequence_3.mp4,Sleeping Beauty - Act 3,91.09962647661156,168.4428814184748
edition14_sequence_0.mp4,8,1476,59.04,0.844,True,results/edition14/frames/skeletons/edition14_sequence_0.mp4_peak_8_data.json,Left,0.1695550063032013,1.5381651605714577,93.9649185053121,18.31046194332956,160.24916509707273,172.62726897956136,2.0241485049555683,169.7838737228179,140.1117484795316,18.01836557485915,0.0017660421186915,True,1.1095815734073655,False,16.68231485779104,28.38583149830716,90.00951101624592,7.552160196859457,47.66006402584161,0.7554889716311521,16.870050850248937,edition14_sequence_0.mp4_peak_8_frame_1476_score_0.84.jpg,edition14,edition14/edition14_sequence_0.mp4,Goh,Chan Hon,Goh Chan Hon,male,F,1986,14th,1986-020,Canada,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,North America,classical,edition14_sequence_0.mp4,Sleeping Beauty - Act 3,94.00349915380714,168.7056067853072
edition14_sequence_0.mp4,16,2974,118.96,0.986,True,results/edition14/frames/skeletons/edition14_sequence_0.mp4_peak_16_data.json,Right,0.2730383560554881,1.6634196800649974,91.37739221206364,11.919503783085071,169.9473295348765,168.5227767384494,2.393427614239596,138.57248008027514,125.14877197498888,40.03390801410004,0.3266092418804243,True,1.0337512390138106,False,10.923912950880238,23.342653131789245,102.26068672900466,3.7302777092828174,41.48791011364338,0.6735149742189421,15.268787430784986,edition14_sequence_0.mp4_peak_16_frame_2974_score_0.99.jpg,edition14,edition14/edition14_sequence_0.mp4,Goh,Chan Hon,Goh Chan Hon,male,F,1986,14th,1986-020,Canada,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,North America,classical,edition14_sequence_0.mp4,Sleeping Beauty - Act 3,96.50249175160788,164.9575459054928
edition14_sequence_1.mp4,10,1830,73.2,0.932,True,results/edition14/frames/skeletons/edition14_sequence_1.mp4_peak_10_data.json,Left,0.1940314907654218,1.5457099626901134,98.61107236227612,16.56532821281064,165.7246215294949,161.85408295808244,2.1525622711056047,176.8791281279667,130.65979299383153,25.36855587822024,0.2037070496777194,True,1.1466500367412085,False,14.858523423399514,22.924969382539743,99.87687027116296,5.32610515551646,61.05858940496943,0.7447853118853281,16.385092932093812,edition14_sequence_1.mp4_peak_10_frame_1830_score_0.93.jpg,edition14,edition14/edition14_sequence_1.mp4,Hayashi,Michiyo,Hayashi Michiyo,female,F,1986,14th,1986-017,Japan,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Asia,classical,edition14_sequence_1.mp4,Sleeping Beauty - Act 3,88.9872030789626,161.44073258703196
edition14_sequence_10.mp4,1,186,7.44,0.944,True,results/edition14/frames/skeletons/edition14_sequence_10.mp4_peak_1_data.json,Left,0.2221544033655461,1.5497266761251858,97.84045887711504,18.05409239586165,164.004245631092,173.39567594695376,2.357060827544613,163.3720633312737,160.86994839941738,61.07350272399115,0.491381348363057,True,1.1161066430846966,False,18.2591958942122,2.941868230858814,98.159314135108,7.019419648156281,61.10764324178113,0.2544527372846736,15.44678804442862,edition14_sequence_10.mp4_peak_1_frame_186_score_0.94.jpg,edition14,edition14/edition14_sequence_10.mp4,Chaduteau,C¨¦cile,Chaduteau C¨¦cile,female,F,1986,14th,1986-045,France,classical,Prix de la Fondation Johnson,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Europe,classical,edition14_sequence_10.mp4,"Don Quichotte (le Corsaire), Girls variation",86.53884077533999,163.97413461529922
edition14_sequence_10.mp4,5,467,18.68,0.978,True,results/edition14/frames/skeletons/edition14_sequence_10.mp4_peak_5_data.json,Right,0.3943849385763263,1.6784772071323262,95.53778963858606,24.8840587870796,164.52841769410853,168.9144230446425,2.150021781856904,134.59467404634077,93.879766583712,49.25627480895421,0.2876041605615784,True,0.8407226751157701,False,27.21269467864058,13.778097774497262,105.00260510137949,8.331012824284278,15.288107047554249,0.3279640191405754,18.659956926689723,edition14_sequence_10.mp4_peak_5_frame_467_score_0.98.jpg,edition14,edition14/edition14_sequence_10.mp4,Chaduteau,C¨¦cile,Chaduteau C¨¦cile,female,F,1986,14th,1986-045,France,classical,Prix de la Fondation Johnson,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Europe,classical,edition14_sequence_10.mp4,"Don Quichotte (le Corsaire), Girls variation",79.7440858180936,159.09369267259322
edition14_sequence_4.mp4,7,1940,77.6,0.9,True,results/edition14/frames/skeletons/edition14_sequence_4.mp4_peak_7_data.json,Right,0.5860925579557952,1.8307405823234195,75.14659387486553,13.807342957411697,167.5567958118083,160.53917095263623,1.985764413028108,140.00406364753795,105.42311532872544,40.8916865279193,-0.0091682714206405,True,0.8551369855684758,False,18.1415517003991,29.48064179951564,116.52130862700608,7.45587552513394,13.39461454989078,0.5036627888459881,17.531876570445224,edition14_sequence_4.mp4_peak_7_frame_1940_score_0.90.jpg,edition14,edition14/edition14_sequence_4.mp4,Sato,Akemi,Sato Akemi,female,F,1986,14th,1986-052,Japan,classical,,0,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition14_sequence_4.mp4,"Don Quichotte (le Corsaire), Girls variation",88.65922809652407,160.78643469817533
edition14_sequence_4.mp4,11,2763,110.52,1.0,True,results/edition14/frames/skeletons/edition14_sequence_4.mp4_peak_11_data.json,Left,0.507840623549317,1.9105590953505789,83.25441787286022,15.125401823915816,162.13077913742563,157.7683916909855,2.2095894929482505,162.20833561832518,148.34138691086238,45.07506118835786,0.2398764538052386,True,1.0194388387339453,False,21.622531842617786,20.88912733857563,108.93757951542146,5.882738350667528,40.58167376878488,0.5788894707812307,22.41379222199067,edition14_sequence_4.mp4_peak_11_frame_2763_score_1.00.jpg,edition14,edition14/edition14_sequence_4.mp4,Sato,Akemi,Sato Akemi,female,F,1986,14th,1986-052,Japan,classical,,0,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition14_sequence_4.mp4,"Don Quichotte (le Corsaire), Girls variation",85.27992403181938,167.46451271024793
edition14_sequence_7.mp4,0,422,16.88,0.914,True,results/edition14/frames/skeletons/edition14_sequence_7.mp4_peak_0_data.json,Left,0.2428612064594227,1.521214271885052,90.01154355452391,12.719892888196837,146.9609397404433,167.18654836718508,1.819474826246269,158.50260440560095,121.76693387300492,21.941791469938966,0.0938854071864181,True,0.8595337446518297,False,17.031273827746933,28.649621900356586,103.40717246428387,4.171958505439725,45.41166545072082,0.6556545618155334,18.585203596162746,edition14_sequence_7.mp4_peak_0_frame_422_score_0.91.jpg,edition14,edition14/edition14_sequence_7.mp4,Searchfield,Nicola Jane,Searchfield Nicola Jane,female,F,1986,14th,1986-026,New Zealand,classical,Prix professionnel,1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Oceania,classical,edition14_sequence_7.mp4,Sleeping Beauty - Act 3,80.64912414420479,166.52571915988673
edition14_sequence_8.mp4,3,379,15.16,0.979,True,results/edition14/frames/skeletons/edition14_sequence_8.mp4_peak_3_data.json,Left,0.4738021530525474,1.8347250724783373,91.23952620570876,22.117415903155216,169.6777878292019,167.5801069937148,1.749222421615881,135.45113092548152,136.64081327505804,32.45997760163627,0.1681230880455497,True,1.1011348426765009,False,34.767266402677656,16.114521386237325,114.6705169680808,5.629907686467805,31.02221754121291,0.5377367979527234,18.58144176424269,edition14_sequence_8.mp4_peak_3_frame_379_score_0.98.jpg,edition14,edition14/edition14_sequence_8.mp4,Nakamura,Kaori,Nakamura Kaori,female,F,1986,14th,1986-009,Japan,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition14_sequence_8.mp4,"Don Quichotte (le Corsaire), Girls variation",66.1998166743412,154.06527279509078
edition15_sequence_1.mp4,5,682,27.28,0.704,True,results/edition15/frames/skeletons/edition15_sequence_1.mp4_peak_5_data.json,Left,0.1917577103852649,1.4791365395235796,88.97007182589661,7.731749397710713,142.9963137235231,168.52621090566768,1.9122530640362945,172.17354412335996,132.21318715470846,24.35466125944613,0.0456757055755759,True,0.910330484550928,False,10.943103188781624,29.85353063424737,97.31878056864409,3.797355333656601,42.085319827114034,0.8277705108213036,17.89713256525894,edition15_sequence_1.mp4_peak_5_frame_682_score_0.70.jpg,edition15,edition15/edition15_sequence_1.mp4,Yamada,Ayako,Yamada Ayako,female,F,1987,15th,1987-004,Japan,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Asia,classical,edition15_sequence_1.mp4,Sleeping Beauty - Act 3,90.40958379645387,173.70577224823808
