video,peak_id,frame_idx,timestamp_sec,total_score,image_path,json_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_anterior_tilt,lumbar_arch,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_tilt_angle,valid_img_name,source_edition,filename,surname,name,full_name,possible_gender,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,has_thumbnail,filepath_thumbnail,credits,decade,continent,perf_type_clean,filename_base,perf_clean,thoracic_neck_angle,support_torso_angle
edition10_sequence_4.mp4,5,1539,61.56,0.998,True,results/edition10/frames/skeletons/edition10_sequence_4.mp4_peak_5_data.json,Left,0.4310061607235516,1.6685620754713997,87.30752539984393,17.48870818430172,164.62391267278463,168.65605164693494,1.8695275869340229,129.5041879098075,144.94729103265647,25.6854307208675,0.1963920042050546,True,0.9721773901783636,False,18.45314940458581,27.043059611960825,105.9762154243365,4.636691246662795,57.26992735041077,0.7675765693019294,22.11606565036646,edition10_sequence_4.mp4_peak_5_frame_1539_score_1.00.jpg,edition10,edition10/edition10_sequence_4.mp4,Volf,Katalin,Volf Katalin,female,F,1982,10th,1982-034,Hungary,classical,Prix de la Fondation Johnson,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Europe,classical,edition10_sequence_4.mp4,"Don Quichotte (le Corsaire), Girls variation",88.89548024425794,166.32129279305263
edition10_sequence_6.mp4,3,792,31.68,1.0,True,results/edition10/frames/skeletons/edition10_sequence_6.mp4_peak_3_data.json,Left,0.536410548189123,1.7616757280216069,68.21202565232484,11.216154324811782,154.45423537237542,173.48799903294417,1.8145657296672857,161.1543329240055,154.0690367194077,38.86199155718601,0.3859709403559288,True,0.8469666165941769,False,11.90145567667155,7.6841435091660975,113.91451469032638,8.899807779643822,73.92514641160899,0.5574840362771881,12.2467180582773,edition10_sequence_6.mp4_peak_3_frame_792_score_1.00.jpg,edition10,edition10/edition10_sequence_6.mp4,Moore,Bonnie,Moore Bonnie,female,F,1982,10th,1982-011,USA,classical,Prix de la Fondation Johnson,1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,North America,classical,edition10_sequence_6.mp4,Sleeping Beauty - Act 3,46.70607235098585,177.5879199135007
edition10_sequence_7.mp4,5,808,32.32,0.947,True,results/edition10/frames/skeletons/edition10_sequence_7.mp4_peak_5_data.json,Right,0.1697551302592074,1.4096691442646951,93.03341028599787,10.13989099499275,161.28087447066133,167.05851015238983,2.4040297160862045,146.58052589524024,114.75074990824642,55.63529448276261,0.2743784429418251,True,0.8943025543119821,False,13.04876800258078,13.760747287986474,88.71755404328715,9.705919828219184,21.14001897830008,0.3160064808830944,17.16042007630264,edition10_sequence_7.mp4_peak_5_frame_808_score_0.95.jpg,edition10,edition10/edition10_sequence_7.mp4,Kimura,Kiyoko,Kimura Kiyoko,female,F,1982,10th,1982-033,South Korea,classical,Prix professionnel,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition10_sequence_7.mp4,"Don Quichotte (le Corsaire), Girls variation",94.93904989968765,177.76720507405437
edition11_sequence_10.mp4,0,20,0.8,0.804,True,results/edition11/frames/skeletons/edition11_sequence_10.mp4_peak_0_data.json,Left,-0.0145836091848441,1.3673388792913743,111.52901596885194,22.28381772436613,152.88779620221308,169.52552684859566,2.0592782935191445,68.2010687878677,115.026288009371,19.8479520612854,0.1768029814047701,True,1.0442204604092893,False,28.366311433387924,22.19064319154393,90.0542764594237,4.07949939086893,42.077378266555954,0.9220396079590214,17.595361813579743,edition11_sequence_10.mp4_peak_0_frame_20_score_0.80.jpg,edition11,edition11/edition11_sequence_10.mp4,Redmon,Vincent,Redmon Vincent,male,M,1983,11st,1983-071,United Kingdom,classical,Prix de la Fondation Johnson,1,Don Quichotte,,,,Don Quichotte,1.0,,,1980,Europe,classical,edition11_sequence_10.mp4,Don Quichotte - Basile Variation,66.62404753060004,155.1253943289867
edition11_sequence_10.mp4,3,210,8.4,0.831,True,results/edition11/frames/skeletons/edition11_sequence_10.mp4_peak_3_data.json,Left,0.0250810172555246,1.2733798723752932,100.0520026249052,11.492455286326718,157.36796463059136,163.65015915693715,1.959538662685758,79.00808817598443,132.01698239476517,16.577852301994618,0.1143269281593105,True,1.070183180069047,False,19.502464220246225,17.74539303874519,93.95609813237272,9.987316138859631,34.418497239381225,1.012858295640346,11.05258723961596,edition11_sequence_10.mp4_peak_3_frame_210_score_0.83.jpg,edition11,edition11/edition11_sequence_10.mp4,Redmon,Vincent,Redmon Vincent,male,M,1983,11st,1983-071,United Kingdom,classical,Prix de la Fondation Johnson,1,Don Quichotte,,,,Don Quichotte,1.0,,,1980,Europe,classical,edition11_sequence_10.mp4,Don Quichotte - Basile Variation,67.81051041775231,165.81109132316902
edition11_sequence_2.mp4,15,2252,90.08,0.894,True,results/edition11/frames/skeletons/edition11_sequence_2.mp4_peak_15_data.json,Right,0.1854856187883002,1.3135597655261255,98.8572017546354,17.528940933193418,154.29932593799214,166.56317309574396,1.8858997656330163,151.40647695504373,102.16877025657334,25.16183502456728,0.1307611677276155,True,0.5986239427002862,False,14.851325676575396,9.695718287312866,95.50971804037384,0.9750764252244382,38.17068011794604,1.0359736259579868,24.32396610627184,edition11_sequence_2.mp4_peak_15_frame_2252_score_0.89.jpg,edition11,edition11/edition11_sequence_2.mp4,Roncaglia,Irina,Roncaglia Irina,female,F,1983,11st,1983-036,Italy,classical,"Prix d'encouragement de la Fondation de la Danse, Paris",1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition11_sequence_2.mp4,Sleeping Beauty - Act 3,87.63137195886168,162.46736692674003
edition11_sequence_3.mp4,4,1926,77.04,0.791,True,results/edition11/frames/skeletons/edition11_sequence_3.mp4_peak_4_data.json,Left,0.2222486266220228,1.5498193395345412,91.11876971364032,17.86248271523657,133.94975432296982,161.2773526910508,1.9513114184661835,149.70670572316783,133.97231250290403,20.36319901588707,-0.0220546192777307,True,0.8626122655667842,False,20.52401450646281,27.446013755881182,84.76769625610609,15.90938428930643,24.991267362084585,1.001977522958004,23.31203685362955,edition11_sequence_3.mp4_peak_4_frame_1926_score_0.79.jpg,edition11,edition11/edition11_sequence_3.mp4,Lammersen,Kirstin,Lammersen Kirstin,female,F,1983,11st,1983-027,Federal Republic of Germany,classical,,0,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Europe,classical,edition11_sequence_3.mp4,"Don Quichotte (le Corsaire), Girls variation",94.0763636858782,172.0720321652514
edition11_sequence_3.mp4,7,2309,92.36,0.756,True,results/edition11/frames/skeletons/edition11_sequence_3.mp4_peak_7_data.json,Left,-0.0263174747269588,1.3608388087393526,104.60848329489724,10.126752450979506,133.30105931859617,160.95091531237486,2.550060910372628,49.94093892878735,164.28857989450287,54.038602490068165,0.258796735633497,True,0.7669539223715967,False,14.409940395878992,10.868573247340937,78.00537974174027,6.029144859339252,35.97412819211858,0.3272039994519136,26.17552376024484,edition11_sequence_3.mp4_peak_7_frame_2309_score_0.76.jpg,edition11,edition11/edition11_sequence_3.mp4,Lammersen,Kirstin,Lammersen Kirstin,female,F,1983,11st,1983-027,Federal Republic of Germany,classical,,0,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Europe,classical,edition11_sequence_3.mp4,"Don Quichotte (le Corsaire), Girls variation",110.1924060936733,175.2387064135664
edition11_sequence_4.mp4,0,201,8.04,0.933,True,results/edition11/frames/skeletons/edition11_sequence_4.mp4_peak_0_data.json,Left,0.5387309126550771,1.896441320619748,85.50978798312119,17.372113528503085,165.39900337345054,164.85920202554706,2.017998994698851,108.68244130250568,127.80109700679527,16.725601227450003,0.0669936685607861,True,1.1145682290215038,False,19.134196370616056,18.94136729152781,104.293775902328,8.317317556540415,40.891748323811065,0.6679196669039323,22.67508187019237,edition11_sequence_4.mp4_peak_0_frame_201_score_0.93.jpg,edition11,edition11/edition11_sequence_4.mp4,Gdaniec,Katarzyna,Gdaniec Katarzyna,female,F,1983,11st,1983-054,Poland,classical,Prix de la Fondation Johnson,1,Coppelia - Act III,,,,Coppelia - Act III,1.0,,,1980,Europe,classical,edition11_sequence_4.mp4,"Coppelia - Act 3, Girl variation",78.65468595564478,170.08093381152474
edition11_sequence_8.mp4,5,463,18.52,0.934,True,results/edition11/frames/skeletons/edition11_sequence_8.mp4_peak_5_data.json,Left,0.5020895151352682,1.7811236177109822,78.52934060246474,12.821923039975506,161.34219076024894,173.3898161195245,1.7508454775870108,128.51357123601713,131.7923444766015,18.902168248373847,0.068086445523609,True,0.957549195098103,False,16.254845637828982,30.080042711148256,106.58939847006776,7.151410965061867,34.48461858314186,0.8242552138673274,24.107370767724024,edition11_sequence_8.mp4_peak_5_frame_463_score_0.93.jpg,edition11,edition11/edition11_sequence_8.mp4,Arndt,Stefanie,Arndt Stefanie,female,F,1983,11st,1983-020,Federal Republic of Germany,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition11_sequence_8.mp4,Sleeping Beauty - Act 3,87.72686957022002,174.30645716613438
edition12_sequence_0.mp4,13,2174,86.96,0.953,True,results/edition12/frames/skeletons/edition12_sequence_0.mp4_peak_13_data.json,Right,0.3076323307347283,1.4468325896285736,101.79675384478072,23.957607294252483,159.4442760607436,168.1397740768072,1.912179824824988,107.9940531557874,131.9813442958136,47.338074395090445,0.408787451629693,True,0.8615929126877068,False,27.015850342536613,12.805616589703922,94.80354003349032,7.912612091935612,1.6304864071521457,0.0844273654312531,25.001086631574136,edition12_sequence_0.mp4_peak_13_frame_2174_score_0.95.jpg,edition12,edition12/edition12_sequence_0.mp4,Valtat,Muriel,Valtat Muriel,female,F,1984,12nd,1984-018,France,classical,Prix professionnel,1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition12_sequence_0.mp4,Sleeping Beauty - Act 3,101.0217276231728,163.19287526355174
edition12_sequence_1.mp4,0,27,1.08,0.679,True,results/edition12/frames/skeletons/edition12_sequence_1.mp4_peak_0_data.json,Left,-0.0782296821508008,1.2408678677352198,101.72833649183424,7.861986759935575,148.84980297318256,147.89866445683805,2.6500559164957567,116.18064527674188,170.4555521378045,46.25325546328803,0.3536097028097371,True,1.129256255110494,False,13.153214025570596,5.9549851584995706,85.06987543195473,1.9127435491821865,39.38701084682168,0.9138252021266536,17.16620976867999,edition12_sequence_1.mp4_peak_0_frame_27_score_0.68.jpg,edition12,edition12/edition12_sequence_1.mp4,Sunaga,Rie,Sunaga Rie,female,F,1984,12nd,1984-003,Japan,classical,,0,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_1.mp4,"Don Quichotte (le Corsaire), Girls variation",96.73737112130638,170.22803658940143
edition12_sequence_1.mp4,3,221,8.84,0.956,True,results/edition12/frames/skeletons/edition12_sequence_1.mp4_peak_3_data.json,Left,0.2861874656979554,1.4854748426335165,99.80361760807251,22.14338392430766,150.64756095456423,160.2639992619041,1.943789101171668,148.13357749047148,77.73242143695799,57.20763573170968,0.2721159581158281,True,1.031080735990677,False,27.30777308921296,14.334554706984523,97.12553154816716,19.353995775320925,21.84550587453701,0.0458382888424233,21.86530462031861,edition12_sequence_1.mp4_peak_3_frame_221_score_0.96.jpg,edition12,edition12/edition12_sequence_1.mp4,Sunaga,Rie,Sunaga Rie,female,F,1984,12nd,1984-003,Japan,classical,,0,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_1.mp4,"Don Quichotte (le Corsaire), Girls variation",93.57878701468076,159.73948186588427
edition12_sequence_1.mp4,6,471,18.84,0.796,True,results/edition12/frames/skeletons/edition12_sequence_1.mp4_peak_6_data.json,Right,0.0816235653093178,1.3725265920557437,106.593042042141,17.02559207062283,163.03160667855835,165.4435747177075,2.124582528447992,136.46258182901082,55.11251983043673,6.151385938247609,0.0620318464505541,True,1.0008889454795278,False,19.91823060831472,20.18662172011537,83.83777106472596,6.602013366338835,6.991765238285624,0.4816407913265664,20.660408395857296,edition12_sequence_1.mp4_peak_6_frame_471_score_0.80.jpg,edition12,edition12/edition12_sequence_1.mp4,Sunaga,Rie,Sunaga Rie,female,F,1984,12nd,1984-003,Japan,classical,,0,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_1.mp4,"Don Quichotte (le Corsaire), Girls variation",70.56544872977395,169.40323862969657
edition12_sequence_2.mp4,4,649,25.96,0.969,True,results/edition12/frames/skeletons/edition12_sequence_2.mp4_peak_4_data.json,Left,0.3249948800145557,1.5025085100902025,84.31407318341013,10.262859247834008,155.5217081664141,166.04831629006898,1.7594255598165358,151.44093732624506,132.29180909693153,23.21704753247956,0.1386444196531,True,0.9318480946855352,False,16.548197113729174,31.71070477520626,101.32926181986517,4.609569256727163,50.52364967007064,0.728251818821336,21.51897476326374,edition12_sequence_2.mp4_peak_4_frame_649_score_0.97.jpg,edition12,edition12/edition12_sequence_2.mp4,Lenzi,Sabrina,Lenzi Sabrina,female,F,1984,12nd,1984-029,Italy,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition12_sequence_2.mp4,Sleeping Beauty - Act 3,79.05712749147916,174.2587472882027
edition12_sequence_2.mp4,11,2038,81.52,0.983,True,results/edition12/frames/skeletons/edition12_sequence_2.mp4_peak_11_data.json,Right,0.4436067729546033,1.7861666134194905,87.22999526943609,18.829796703008967,160.40131665341886,174.55373093819864,1.89370611730164,113.79685565451288,73.24262099188606,27.983595684392984,0.1656270888041106,True,0.9336395410954524,False,24.575258200714337,13.083257856387378,106.6754018104086,3.466063377586591,46.95325622258565,0.2356628526841337,29.96367108577172,edition12_sequence_2.mp4_peak_11_frame_2038_score_0.98.jpg,edition12,edition12/edition12_sequence_2.mp4,Lenzi,Sabrina,Lenzi Sabrina,female,F,1984,12nd,1984-029,Italy,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,1980,Europe,classical,edition12_sequence_2.mp4,Sleeping Beauty - Act 3,73.05699243723073,164.1444687555386
edition12_sequence_7.mp4,8,1581,63.24,0.577,True,results/edition12/frames/skeletons/edition12_sequence_7.mp4_peak_8_data.json,Left,-0.1254312023980789,1.122334473972225,99.95878894442892,8.123861048596652,156.56962216978343,163.4794048999124,1.9018616403729949,158.8421201512637,133.06665516618168,20.78505731959954,-0.2075902769807433,True,1.0939032572370186,False,3.4963951939474094,31.67021833263328,79.05026486912863,9.38621884370856,7.533950620639412,0.7235408199959698,18.547642871516032,edition12_sequence_7.mp4_peak_8_frame_1581_score_0.58.jpg,edition12,edition12/edition12_sequence_7.mp4,Ushio,Kazumi,Ushio Kazumi,female,F,1984,12nd,1984-009,Japan,classical,Prix d'encouragement du jury,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_7.mp4,"Don Quichotte (le Corsaire), Girls variation",103.00359969956614,178.48296180317357
edition12_sequence_7.mp4,9,1683,67.32,0.883,True,results/edition12/frames/skeletons/edition12_sequence_7.mp4_peak_9_data.json,Left,0.5315625336482629,1.79945245623023,94.15347943312598,24.7279144695918,169.5484540647284,159.1693204645837,1.8912985793332204,153.5446525716015,149.0514810645911,20.561058280608787,-0.112611175888656,True,1.1744164952788485,False,31.127792505382715,16.772371937820385,109.37498806160772,14.04726146022909,19.833400909893065,0.7152780449714383,39.23984381631018,edition12_sequence_7.mp4_peak_9_frame_1683_score_0.88.jpg,edition12,edition12/edition12_sequence_7.mp4,Ushio,Kazumi,Ushio Kazumi,female,F,1984,12nd,1984-009,Japan,classical,Prix d'encouragement du jury,1,Le Corsaire,,,,Le Corsaire,1.0,,,1980,Asia,classical,edition12_sequence_7.mp4,"Don Quichotte (le Corsaire), Girls variation",99.64143844555228,147.43441113272414
